"","lon","lat","address"
"2875",-61.574614,16.125716,"sainte claire, 97128 goyave"
"2876",-61.664189,16.2581445,"castel, guadeloupe, 97129 lamentin, france"
"2877",-61.621971,16.204825,"24, chemin de la bandonnée, fougère, 97170 petit bourg, france"
"2878",-61.7811656,16.2142402,"9 route de rochers, 97116 pointe noire, france"
"2879",-61.6976188,16.3324074,"zac des noliviers, 97115 sainte-rose"
"2880",-61.731491,16.015785,"910 route de saint louis, 97123 baillif"
"2881",-61.731651,15.997374,"12 rue du docteur pitat, basse-terre 97100, guadeloupe"
"2882",-61.7757895,16.1720599,"plage de malendure, 97125 bouillante guadeloupe fwi, france"
"2883",NA,NA,NA
"2884",-61.5805578,16.2516349,"lieu-dit saint jean espace neptune, 97133 st barthélémy, france"
"2885",NA,NA,NA
"2886",-63.0885104,18.0654556,"boulevard de france, 97150 saint martin"
"2887",NA,NA,NA
"2888",-61.5824721,15.8639292,"terre-de-haut, guadeloupe"
"2889",-61.637581,15.9816795,"chemin grand maison, trois rivières, guadeloupe 97114, guadeloupe"
"2890",NA,NA,NA
"2891",-61.7288089,16.0717745,"97119, guadeloupe"
"2892",-61.1199448,14.8679959,"quartier hackaert bp 22, basse-pointe 97218, martinique"
"2893",NA,NA,NA
"2894",-61.003197,14.707518,"2 rue schoelcher, gros-morne 97213, martinique"
"2895",NA,NA,NA
"2896",-60.910437,14.760612,"33 rue de la distillerie, la trinité 97220, martinique"
"2897",-61.044187,14.832121,"17 bis lotissement seguineau, 97214 le lorrain (martinique), france"
"2898",-61.0281861,14.821666,"lotissement la marie, le marigot 97225, martinique"
"2899",NA,NA,NA
"2900",-60.9932888,14.781491,"sainte-marie, martinique"
"2901",-61.0379658,14.670394,"rue eugène maillard, saint-joseph 97212, martinique"
"2902",-61.0935366,14.6097322,"rue anatole france, schoelcher, martinique"
"2903",-61.1389247,14.6430009,"place gaston monnerville, case-pilote, martinique"
"2904",-61.1435331,14.7304474,"fonds-saint-denis 97250, martinique"
"2905",-61.1774164,14.731364,"le carbet 97221, martinique"
"2906",-61.135987,14.776563,"25, avenue edgard nestoret, 97260 morne rouge, france"
"2907",-61.1443081,14.7075805,"bois lezard, le morne-vert 97226, martinique"
"2908",-61.215165,14.789779,"morne folie, 97250 le prêcheur"
"2909",-61.1762969,14.7440842,"rues bouillé, 97250 saint pierre, france"
"2910",-61.1013239,14.6160586,"schœlcher, martinique"
"2911",-61.0804494,14.6250575,"fort-de-france bay 97200, martinique"
"2912",-61.0049298,14.5917077,"martinique aimé césaire international airport, 97232 le lamentin"
"2913",-60.9656452,14.5824565,"ducos, martinique"
"2914",-61.047742,14.462472,"lieu-dit anse-caffard, le diamant, martinique 97223, martinique"
"2915",-60.8776583,14.5919468,"petite france, le françois, martinique"
"2916",-60.8644509,14.4692975,"boulevard allegre, le marin 97290, martinique"
"2917",-60.9381337,14.6772328,"boulevard henri auze 53, 97231 robert (le), france"
"2918",-61.084098,14.502216,"138 rue robert deloy, grande anse, anses d'arlet 97217, martinique"
"2919",-61.0494446,14.5588765,"rue de la pointe des peres, les trois-îlets 97229, martinique"
"2920",-60.8776583,14.5919468,"petite france, le françois, martinique"
"2921",-60.9024201,14.4863544,"marché de rivière pilote, rivière-pilote 97211, martinique"
"2922",-60.981169,14.529283,"51 d5, 97215 rivière-salée"
"2923",-60.876596,14.442535,"51 domaine de belfond, 97227 sainte-anne"
"2924",-60.9342535,14.4648925,"gros raisin, sainte-luce 97228, martinique"
"2925",-60.9358081,14.5619161,"97260 morne rouge (le)"
"2926",-52.329393,4.9407359,"59 rue lallouette, 97300 cayenne, france"
"2927",-52.526682,5.019906,"de guyane botanical garden, 2805 savane césarée, macouria 97355, french guiana"
"2928",NA,NA,NA
"2929",NA,NA,NA
"2930",NA,NA,NA
"2931",NA,NA,NA
"2932",NA,NA,NA
"2933",-52.645794,5.158206,"4 rue aquioupou, 97310 kourou"
"2934",NA,NA,NA
"2935",NA,NA,NA
"2936",-52.3312398,4.8504712,"1 rue victor ceide, matoury 97351, french guiana"
"2937",NA,NA,NA
"2938",NA,NA,NA
"2939",NA,NA,NA
"2940",NA,NA,NA
"2941",-52.2782492,4.9192534,"1830 route de montjoly, 97354 remire montjoly"
"2942",-52.327977,4.726679,"6 rue edgard yago, 97311 roura, france"
"2943",NA,NA,NA
"2944",-51.8013776,3.8886751,"place romain garros, french guiana"
"2945",-54.032534,5.495732,"rue lieut. col. tourtet 82, 97320 saint laurent du maroni, france"
"2946",NA,NA,NA
"2947",-52.9459302,5.3522185,"rn1 -pk111 degrad fontine 97315, sinnamary, french guiana"
"2948",55.4472491,-20.8750344,"7 avenue de la victoire, saint-denis 97400, reunion"
"2949",55.330924,-20.95124,"77 rue romain roland, 97419 la possession, réunion, france"
"2950",55.2918051,-20.9403743,"1 rue jeanne d'arc, le port 97420, reunion"
"2951",55.259846,-21.118161,"2 allee des coraux, 97426 trois bassins, france"
"2952",55.2975317,-20.9859131,"52 route de savannah, 97460 saint-paul, france"
"2953",55.4677846,-21.1488702,"chemin de la petite france, reunion"
"2954",55.4777689,-21.2502813,"29 rue maurice berrichon, entre deux 97414, reunion"
"2955",55.3336789,-21.2437864,"61 avenue général de gaulle, les avirons 97425, reunion"
"2956",55.5220786,-21.2766218,"182 rue jules bertaud, 97430 le tampon"
"2957",55.334486,-21.267699,"55-bis rue octave bernard, 97427 l'étang-salé les bains"
"2958",55.291527,-21.183965,"6 impasse jean albany, saint leu 97436, réunion"
"2959",55.406746,-21.28711,"227 bis rue lambert, 97450 saint louis, france"
"2960",55.5660724,-21.3560234,"97429, reunion"
"2961",55.825052,-21.183051,"474ter rn2, 97439 sainte rose reunion"
"2962",55.6198412,-21.3790814,"240 rue raphaël babet, saint-joseph réunion 97480, reunion"
"2963",55.727816,-21.369386,"62 rn2, 97442 saint philippe la réunion, france"
"2964",55.4819896,-21.3276269,"123 ter, rue augustin archambaud, saint-pierre 97410, france"
"2965",55.679301,-20.998955,"1 rue eugène dayot, 97412 bras panon"
"2966",55.623974,-21.136736,"reunion national park, 258 rue de la république, 97431, reunion"
"2967",55.6612502,-20.9611179,"337 chemin lefaguyes, 97440 saint andré"
"2968",55.717758,-21.043695,"1 rue louis brunet, st benoit 97470"
"2969",55.528276,-20.967465,"10 chemin du coteau rouge, 97438 sainte-marie"
"2970",55.6073424,-20.9057411,"rue desprez, reunion"
"2971",NA,NA,NA
"2972",NA,NA,NA
"2973",NA,NA,NA
"2974",NA,NA,NA
"2975",-56.1773257,46.7631629,"airport (fsp), saint-pierre, st. pierre & miquelon"
"2976",NA,NA,NA
"2977",NA,NA,NA
"2978",45.1501554,-12.9361186,"mairie de chirongui, chirongui 97620, mayotte"
"2979",NA,NA,NA
"2980",45.2312521,-12.7788577,"immeuble le mahaba, place du marché, 97600 mamoudzou"
"2981",NA,NA,NA
"2982",NA,NA,NA
"2983",45.2329425,-12.7818102,"51b rue mgombani, 97600 mamoudzou, france"
"2984",NA,NA,NA
"2985",NA,NA,NA
"2986",NA,NA,NA
"2987",NA,NA,NA
"2988",NA,NA,NA
"2989",NA,NA,NA
